speech_id,party,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
134,Democrat,1.0,0.063,19574,19574.0,44,0.002247879840604884,28,0.0014304689894758353,28,0.0014304689894758353,4,0.00020435271278226218,24,0.0012261162766935732,69,0.003525084295494023,84,0.004291406968427506,14,0.0007152344947379177
135,Republican,0.9705,0.0,82,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,Republican,1.0,0.084,8606,8606.0,7,0.0008133860097606321,68,0.007901464094817569,11,0.0012781780153381362,0,0.0,7,0.0008133860097606321,16,0.0018591680223100163,14,0.0016267720195212642,0,0.0
137,Democrat,0.9969,0.119,1664,1664.0,1,0.0006009615384615385,6,0.003605769230769231,6,0.003605769230769231,1,0.0006009615384615385,0,0.0,8,0.004807692307692308,4,0.002403846153846154,0,0.0
138,Democrat,0.999,0.09,1974,1974.0,18,0.00911854103343465,4,0.002026342451874367,5,0.0025329280648429585,14,0.0070921985815602835,1,0.0005065856129685917,3,0.001519756838905775,4,0.002026342451874367,0,0.0
139,Democrat,-0.9953,0.212,314,314.0,0,0.0,1,0.0031847133757961785,0,0.0,2,0.006369426751592357,0,0.0,10,0.03184713375796178,5,0.01592356687898089,0,0.0
140,Republican,1.0,0.049,7756,7756.0,34,0.004383702939659618,17,0.002191851469829809,14,0.0018050541516245488,13,0.0016761217122227953,3,0.00038679731820526046,23,0.00296544610624033,28,0.0036101083032490976,3,0.00038679731820526046
141,Democrat,0.9999,0.077,6056,6056.0,22,0.003632760898282695,58,0.009577278731836196,37,0.006109643328929987,11,0.0018163804491413474,6,0.0009907529722589167,20,0.0033025099075297227,27,0.004458388375165125,8,0.001321003963011889
142,Republican,0.9993,0.089,1455,1455.0,0,0.0,4,0.0027491408934707906,2,0.0013745704467353953,0,0.0,0,0.0,1,0.0006872852233676976,3,0.002061855670103093,0,0.0
143,Republican,0.9957,0.02,276,276.0,1,0.0036231884057971015,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0036231884057971015,1,0.0036231884057971015,0,0.0
144,Republican,1.0,0.062,4237,4237.0,17,0.00401227283455275,39,0.009204625914562191,15,0.003540240736370073,0,0.0,35,0.008260561718196837,29,0.006844465423648808,18,0.004248288883644088,22,0.00519235308000944
145,Republican,1.0,0.109,10963,10963.0,24,0.0021891817933047523,53,0.004834443126881328,18,0.0016418863449785643,14,0.0012770227127611056,9,0.0008209431724892822,34,0.003101340873848399,21,0.0019155340691416583,5,0.0004560795402718234
146,Democrat,-0.9672,0.165,263,263.0,0,0.0,3,0.011406844106463879,3,0.011406844106463879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
147,Democrat,0.9966,0.112,1572,1572.0,1,0.0006361323155216285,2,0.001272264631043257,1,0.0006361323155216285,0,0.0,1,0.0006361323155216285,25,0.015903307888040712,27,0.01717557251908397,0,0.0
148,Democrat,0.9843,0.065,369,369.0,0,0.0,4,0.01084010840108401,1,0.0027100271002710027,0,0.0,7,0.018970189701897018,0,0.0,11,0.02981029810298103,0,0.0
149,Democrat,-0.9217,0.201,98,98.0,0,0.0,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,1,0.01020408163265306,0,0.0,0,0.0
150,Democrat,0.9997,0.059,3229,3229.0,8,0.0024775472282440383,2,0.0006193868070610096,2,0.0006193868070610096,0,0.0,0,0.0,23,0.00712294828120161,17,0.0052647878600185815,0,0.0
151,Democrat,0.9999,0.057,3276,3276.0,6,0.0018315018315018315,34,0.010378510378510378,6,0.0018315018315018315,3,0.0009157509157509158,10,0.0030525030525030525,2,0.0006105006105006105,12,0.003663003663003663,0,0.0
152,Republican,0.9972,0.023,263,263.0,0,0.0,1,0.0038022813688212928,2,0.0076045627376425855,0,0.0,0,0.0,0,0.0,4,0.015209125475285171,0,0.0
153,Democrat,0.9616,0.023,76,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013157894736842105,0,0.0
154,Democrat,0.9992,0.102,1668,1668.0,6,0.0035971223021582736,2,0.001199040767386091,3,0.0017985611510791368,1,0.0005995203836930455,2,0.001199040767386091,23,0.013788968824940047,17,0.010191846522781775,4,0.002398081534772182
155,Democrat,0.9978,0.004,534,534.0,4,0.00749063670411985,0,0.0,3,0.0056179775280898875,0,0.0,0,0.0,1,0.0018726591760299626,4,0.00749063670411985,0,0.0
156,Republican,1.0,0.114,10095,10095.0,28,0.0027736503219415553,51,0.005052005943536404,44,0.0043585933630510155,7,0.0006934125804853888,12,0.001188707280832095,23,0.002278355621594849,14,0.0013868251609707777,18,0.0017830609212481426
157,Democrat,0.9127,0.087,83,83.0,0,0.0,0,0.0,3,0.03614457831325301,3,0.03614457831325301,0,0.0,0,0.0,0,0.0,0,0.0
158,Democrat,1.0,0.055,9517,9517.0,48,0.005043606178417569,15,0.0015761269307554902,3,0.00031522538615109805,0,0.0,14,0.0014710518020384575,31,0.003257328990228013,21,0.0022065777030576862,0,0.0
159,Democrat,0.9991,0.041,1922,1922.0,6,0.003121748178980229,1,0.0005202913631633715,10,0.005202913631633715,0,0.0,0,0.0,15,0.007804370447450572,7,0.0036420395421436005,7,0.0036420395421436005
160,Republican,0.9947,0.084,324,324.0,0,0.0,0,0.0,3,0.009259259259259259,2,0.006172839506172839,0,0.0,0,0.0,0,0.0,0,0.0
161,Democrat,1.0,0.077,6814,6814.0,11,0.001614323451717053,72,0.010566480774875257,31,0.004549457000293513,26,0.0038156736131493983,6,0.0008805400645729381,19,0.002788376871147637,34,0.004989727032579982,3,0.00044027003228646906
162,Republican,0.9999,0.054,2593,2593.0,3,0.0011569610489780178,24,0.009255688391824142,9,0.003470883146934053,6,0.0023139220979560356,0,0.0,14,0.005399151561897416,12,0.004627844195912071,45,0.017354415734670267
163,Republican,1.0,0.073,6681,6681.0,23,0.003442598413411166,40,0.00598712767549768,14,0.002095494686424188,8,0.001197425535099536,7,0.001047747343212094,33,0.004939380332285586,41,0.006136805867385122,6,0.000898069151324652
164,Democrat,0.9988,0.055,4192,4192.0,25,0.0059637404580152676,3,0.0007156488549618321,1,0.00023854961832061068,1,0.00023854961832061068,4,0.0009541984732824427,11,0.0026240458015267176,2,0.00047709923664122136,0,0.0
165,Democrat,0.992,0.054,319,319.0,0,0.0,0,0.0,1,0.003134796238244514,0,0.0,0,0.0,3,0.009404388714733543,2,0.006269592476489028,0,0.0
166,Republican,1.0,0.065,6969,6969.0,7,0.001004448270914048,30,0.004304778303917348,10,0.0014349261013057828,3,0.00043047783039173483,2,0.00028698522026115655,13,0.0018654039316975176,24,0.0034438226431338786,1,0.00014349261013057828
167,Democrat,-0.991,0.228,223,223.0,1,0.004484304932735426,0,0.0,0,0.0,0,0.0,0,0.0,3,0.013452914798206279,1,0.004484304932735426,0,0.0
168,Democrat,0.9559,0.056,434,434.0,1,0.002304147465437788,5,0.01152073732718894,6,0.013824884792626729,5,0.01152073732718894,0,0.0,0,0.0,0,0.0,0,0.0
169,Democrat,0.9999,0.097,4751,4751.0,10,0.002104820037886761,50,0.010524100189433803,7,0.0014733740265207324,3,0.0006314460113660282,3,0.0006314460113660282,29,0.006103978109871606,33,0.0069459061250263104,0,0.0
170,Republican,0.9977,0.011,426,426.0,0,0.0,1,0.002347417840375587,0,0.0,0,0.0,0,0.0,3,0.007042253521126761,1,0.002347417840375587,0,0.0
171,Republican,-0.7787,0.069,140,140.0,3,0.02142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
172,Democrat,0.9996,0.108,4542,4542.0,24,0.005284015852047556,19,0.004183179216204315,5,0.001100836635843241,1,0.00022016732716864817,3,0.0006605019815059445,53,0.011668868339938352,36,0.007926023778071334,0,0.0
173,Republican,1.0,0.062,9713,9713.0,28,0.0028827344795634715,45,0.004632966127869865,4,0.00041181921136621024,5,0.0005147740142077627,2,0.00020590960568310512,31,0.0031915988880881294,31,0.0031915988880881294,7,0.0007206836198908679
174,Democrat,0.0772,0.046,73,73.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
175,Republican,0.9998,0.112,1204,1204.0,21,0.01744186046511628,0,0.0,6,0.0049833887043189366,2,0.0016611295681063123,1,0.0008305647840531562,4,0.0033222591362126247,2,0.0016611295681063123,0,0.0
176,Republican,0.9999,0.124,5505,5505.0,22,0.003996366939146231,40,0.007266121707538601,56,0.010172570390554041,10,0.0018165304268846503,8,0.0014532243415077202,43,0.007811080835603996,31,0.005631244323342416,10,0.0018165304268846503
177,Democrat,0.9999,0.059,4504,4504.0,7,0.0015541740674955595,6,0.0013321492007104796,5,0.0011101243339253996,1,0.00022202486678507994,3,0.0006660746003552398,27,0.005994671403197158,19,0.0042184724689165185,0,0.0
178,Democrat,0.9999,0.064,10406,10406.0,13,0.0012492792619642513,17,0.0016336728810301749,40,0.003843936190659235,54,0.005189313857389967,2,0.00019219680953296174,9,0.0008648856428983279,15,0.0014414760714972132,1,9.609840476648087e-05
179,Republican,0.9999,0.117,4913,4913.0,9,0.0018318746183594546,41,0.008345206594748626,9,0.0018318746183594546,4,0.0008141664970486464,1,0.0002035416242621616,32,0.006513331976389172,21,0.0042743741095053935,19,0.0038672908609810705
180,Democrat,0.4588,0.051,63,63.0,1,0.015873015873015872,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015873015873015872,0,0.0
181,Republican,0.9446,0.139,161,161.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.018633540372670808,0,0.0,0,0.0
182,Democrat,1.0,0.054,7061,7061.0,8,0.001132983996601048,80,0.01132983996601048,31,0.004390312986829061,54,0.007647641977057074,11,0.001557852995326441,14,0.001982721994051834,20,0.00283245999150262,2,0.000283245999150262
183,Democrat,-0.9963,0.203,330,330.0,1,0.0030303030303030303,3,0.00909090909090909,3,0.00909090909090909,0,0.0,0,0.0,2,0.006060606060606061,2,0.006060606060606061,0,0.0
184,Republican,0.9999,0.089,4612,4612.0,14,0.003035559410234172,56,0.012142237640936688,9,0.0019514310494362533,0,0.0,19,0.00411968777103209,16,0.003469210754553339,30,0.006504770164787511,1,0.0002168256721595837
185,Republican,0.9998,0.098,1829,1829.0,9,0.004920721705850191,4,0.002186987424822307,2,0.0010934937124111536,4,0.002186987424822307,0,0.0,28,0.01530891197375615,16,0.008747949699289229,0,0.0
186,Democrat,1.0,0.059,10673,10673.0,38,0.00356038602080015,43,0.004028857865642275,14,0.00131172116555795,7,0.000655860582778975,0,0.0,46,0.00430994097254755,59,0.005527967769137075,0,0.0
187,Democrat,0.9946,0.08,507,507.0,11,0.021696252465483234,3,0.005917159763313609,0,0.0,0,0.0,2,0.0039447731755424065,0,0.0,2,0.0039447731755424065,0,0.0
188,Republican,1.0,0.085,6284,6284.0,14,0.0022278803309993636,2,0.00031826861871419476,0,0.0,2,0.00031826861871419476,2,0.00031826861871419476,59,0.009388924252068746,22,0.003500954805856143,1,0.00015913430935709738
189,Republican,0.9952,0.078,353,353.0,2,0.0056657223796034,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0113314447592068,9,0.025495750708215296,0,0.0
190,Republican,1.0,0.055,4645,4645.0,51,0.010979547900968783,15,0.0032292787944025836,2,0.0004305705059203445,2,0.0004305705059203445,3,0.0006458557588805167,10,0.002152852529601722,9,0.00193756727664155,1,0.00021528525296017224
191,Democrat,0.9993,0.088,2124,2124.0,30,0.014124293785310734,3,0.0014124293785310734,0,0.0,0,0.0,0,0.0,6,0.002824858757062147,2,0.0009416195856873823,0,0.0
192,Democrat,-0.9931,0.207,247,247.0,0,0.0,0,0.0,2,0.008097165991902834,0,0.0,0,0.0,2,0.008097165991902834,0,0.0,4,0.016194331983805668
193,Democrat,1.0,0.055,7152,7152.0,34,0.0047539149888143175,26,0.003635346756152125,3,0.00041946308724832214,0,0.0,0,0.0,17,0.0023769574944071587,42,0.00587248322147651,0,0.0
194,Democrat,0.9996,0.076,3446,3446.0,1,0.0002901915264074289,26,0.0075449796865931515,23,0.006674405107370864,20,0.005803830528148578,0,0.0,6,0.0017411491584445734,4,0.0011607661056297156,0,0.0
195,Democrat,1.0,0.06,14965,14965.0,43,0.0028733711994654194,48,0.003207484129635817,15,0.0010023387905111927,3,0.00020046775810223855,21,0.00140327430671567,36,0.002405613097226863,50,0.003341129301703976,9,0.0006014032743067157
196,Democrat,0.9952,0.046,521,521.0,2,0.003838771593090211,0,0.0,0,0.0,0,0.0,1,0.0019193857965451055,0,0.0,0,0.0,0,0.0
197,Democrat,0.9645,0.015,86,86.0,1,0.011627906976744186,0,0.0,0,0.0,0,0.0,0,0.0,1,0.011627906976744186,1,0.011627906976744186,0,0.0
198,Republican,0.9999,0.078,2548,2548.0,22,0.008634222919937205,22,0.008634222919937205,2,0.0007849293563579278,1,0.0003924646781789639,2,0.0007849293563579278,17,0.0066718995290423865,17,0.0066718995290423865,0,0.0
199,Republican,-0.9995,0.157,5321,5321.0,17,0.003194888178913738,35,0.006577710956587108,30,0.0056380379627889495,7,0.0013155421913174216,14,0.002631084382634843,52,0.009772599135500847,52,0.009772599135500847,1,0.00018793459875963165
200,Democrat,0.9996,0.033,742,742.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0013477088948787063,14,0.018867924528301886,8,0.01078167115902965,0,0.0
201,Republican,0.9964,0.116,646,646.0,2,0.0030959752321981426,1,0.0015479876160990713,1,0.0015479876160990713,1,0.0015479876160990713,0,0.0,0,0.0,0,0.0,0,0.0
202,Democrat,0.9982,0.063,857,857.0,2,0.002333722287047841,0,0.0,1,0.0011668611435239206,2,0.002333722287047841,1,0.0011668611435239206,1,0.0011668611435239206,1,0.0011668611435239206,3,0.003500583430571762
203,Democrat,0.9986,0.121,3351,3351.0,10,0.0029841838257236644,6,0.0017905102954341987,5,0.0014920919128618322,0,0.0,9,0.0026857654431512983,52,0.015517755893763056,34,0.01014622500746046,2,0.000596836765144733
204,Republican,0.983,0.023,442,442.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004524886877828055,0,0.0,1,0.0022624434389140274,0,0.0
205,Republican,0.9941,0.09,522,522.0,0,0.0,1,0.0019157088122605363,0,0.0,0,0.0,0,0.0,15,0.028735632183908046,4,0.007662835249042145,0,0.0
206,Democrat,0.9997,0.094,4037,4037.0,14,0.0034679217240525142,14,0.0034679217240525142,1,0.00024770869457517957,1,0.00024770869457517957,1,0.00024770869457517957,61,0.015110230369085955,43,0.010651473866732722,2,0.0004954173891503591
207,Democrat,0.9994,0.091,2628,2628.0,1,0.000380517503805175,28,0.0106544901065449,32,0.0121765601217656,4,0.0015220700152207,0,0.0,4,0.0015220700152207,21,0.007990867579908675,0,0.0
208,Democrat,0.9998,0.064,4162,4162.0,4,0.0009610764055742432,13,0.0031234983181162904,110,0.026429601153291685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
209,Republican,1.0,0.063,5213,5213.0,28,0.005371187416075196,43,0.008248609246115481,6,0.0011509687320161136,11,0.0021101093420295416,4,0.0007673124880107424,43,0.008248609246115481,44,0.008440437368118166,0,0.0
210,Democrat,0.9999,0.088,3001,3001.0,8,0.0026657780739753416,26,0.00866377874041986,15,0.004998333888703766,6,0.001999333555481506,5,0.0016661112962345886,6,0.001999333555481506,8,0.0026657780739753416,2,0.0006664445184938354
211,Democrat,0.9997,0.071,1861,1861.0,1,0.0005373455131649651,47,0.02525523911875336,7,0.0037614185921547557,6,0.0032240730789897904,2,0.0010746910263299302,3,0.0016120365394948952,4,0.0021493820526598604,2,0.0010746910263299302
212,Democrat,0.9993,0.054,670,670.0,10,0.014925373134328358,1,0.0014925373134328358,2,0.0029850746268656717,0,0.0,0,0.0,4,0.005970149253731343,6,0.008955223880597015,0,0.0
213,Democrat,0.9996,0.072,3155,3155.0,0,0.0,36,0.011410459587955626,11,0.003486529318541997,4,0.0012678288431061807,3,0.0009508716323296355,27,0.00855784469096672,14,0.0044374009508716325,0,0.0
214,Republican,0.9879,0.067,919,919.0,3,0.003264417845484222,3,0.003264417845484222,0,0.0,0,0.0,0,0.0,1,0.001088139281828074,0,0.0,0,0.0
215,Democrat,1.0,0.048,8046,8046.0,66,0.00820283370618941,36,0.0044742729306487695,1,0.00012428535918468804,1,0.00012428535918468804,2,0.00024857071836937607,8,0.0009942828734775043,17,0.0021128511061396966,0,0.0
216,Democrat,0.9999,0.074,3054,3054.0,13,0.004256712508185986,49,0.016044531761624098,26,0.008513425016371971,7,0.0022920759659463,7,0.0022920759659463,4,0.0013097576948264572,3,0.0009823182711198428,2,0.0006548788474132286
217,Republican,0.9999,0.077,2878,2878.0,14,0.004864489228630994,7,0.002432244614315497,2,0.0006949270326615705,4,0.001389854065323141,3,0.0010423905489923557,30,0.010423905489923557,9,0.0031271716469770676,0,0.0
218,Democrat,0.9998,0.086,4147,4147.0,11,0.002652519893899204,28,0.006751868820834338,10,0.0024113817217265494,14,0.003375934410417169,2,0.0004822763443453099,4,0.0009645526886906198,0,0.0,0,0.0
219,Republican,0.988,0.039,175,175.0,0,0.0,2,0.011428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
220,Republican,0.9994,0.069,4455,4455.0,5,0.001122334455667789,53,0.011896745230078564,8,0.0017957351290684624,1,0.0002244668911335578,3,0.0006734006734006734,12,0.0026936026936026937,18,0.00404040404040404,5,0.001122334455667789
221,Democrat,0.9999,0.09,5130,5130.0,18,0.0035087719298245615,55,0.010721247563352826,10,0.001949317738791423,14,0.0027290448343079924,4,0.0007797270955165692,27,0.005263157894736842,62,0.012085769980506823,0,0.0
222,Republican,0.9999,0.052,3204,3204.0,9,0.0028089887640449437,10,0.003121098626716604,1,0.00031210986267166043,10,0.003121098626716604,1,0.00031210986267166043,7,0.002184769038701623,16,0.004993757802746567,0,0.0
223,Republican,-0.9999,0.16,4416,4416.0,9,0.0020380434782608695,0,0.0,8,0.0018115942028985507,2,0.0004528985507246377,0,0.0,39,0.008831521739130434,2,0.0004528985507246377,0,0.0
224,Democrat,1.0,0.048,5146,5146.0,4,0.000777302759424796,36,0.006995724834823164,54,0.010493587252234746,1,0.000194325689856199,12,0.002331908278274388,2,0.000388651379712398,9,0.001748931208705791,0,0.0
225,Republican,1.0,0.098,12137,12137.0,20,0.0016478536705940513,58,0.004778775644722749,44,0.0036252780753069126,11,0.0009063195188267282,6,0.0004943561011782154,22,0.0018126390376534563,16,0.001318282936475241,17,0.0014006756200049435
226,Republican,0.9868,0.105,557,557.0,15,0.026929982046678635,1,0.0017953321364452424,1,0.0017953321364452424,0,0.0,0,0.0,2,0.003590664272890485,0,0.0,1,0.0017953321364452424
227,Republican,0.9993,0.022,527,527.0,0,0.0,1,0.0018975332068311196,1,0.0018975332068311196,0,0.0,0,0.0,2,0.003795066413662239,5,0.009487666034155597,0,0.0
228,Democrat,-0.6697,0.129,142,142.0,0,0.0,4,0.028169014084507043,2,0.014084507042253521,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
229,Republican,1.0,0.105,12527,12527.0,26,0.0020755168835315716,51,0.004071206194619622,18,0.001436896303983396,12,0.0009579308693222639,28,0.0022351720284186157,16,0.001277241159096352,24,0.0019158617386445277,5,0.00039913786221760996
230,Republican,0.9998,0.112,2179,2179.0,5,0.002294630564479119,4,0.0018357044515832951,12,0.005507113354749885,5,0.002294630564479119,2,0.0009178522257916476,14,0.006424965580541533,7,0.0032124827902707664,0,0.0
231,Republican,0.9963,0.079,468,468.0,6,0.01282051282051282,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008547008547008548,2,0.004273504273504274,0,0.0
232,Democrat,0.9999,0.064,1654,1654.0,22,0.013301088270858524,8,0.0048367593712212815,4,0.0024183796856106408,2,0.0012091898428053204,6,0.0036275695284159614,17,0.010278113663845224,14,0.008464328899637243,2,0.0012091898428053204
233,Democrat,0.9999,0.079,5446,5446.0,8,0.0014689680499449136,30,0.005508630187293426,0,0.0,0,0.0,10,0.001836210062431142,41,0.007528461255967683,18,0.0033051781123760557,0,0.0
234,Democrat,1.0,0.062,13190,13190.0,6,0.0004548900682335102,239,0.01811978771796816,37,0.002805155420773313,19,0.0014404852160727823,34,0.002577710386656558,23,0.0017437452615617893,10,0.000758150113722517,2,0.00015163002274450342
235,Republican,1.0,0.054,6430,6430.0,10,0.0015552099533437014,12,0.0018662519440124418,4,0.0006220839813374805,6,0.0009331259720062209,2,0.00031104199066874026,23,0.0035769828926905133,28,0.004354587869362364,3,0.00046656298600311044
236,Republican,0.9982,0.0,283,283.0,1,0.0035335689045936395,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014134275618374558,2,0.007067137809187279,0,0.0
237,Republican,0.997,0.021,610,610.0,12,0.019672131147540985,1,0.001639344262295082,1,0.001639344262295082,0,0.0,0,0.0,4,0.006557377049180328,0,0.0,0,0.0
238,Republican,1.0,0.092,5443,5443.0,17,0.0031232776042623553,38,0.006981444056586441,37,0.006797721844571008,19,0.0034907220282932206,6,0.001102333272092596,27,0.004960499724416682,24,0.004409333088370384,11,0.0020209443321697594
239,Democrat,-0.8989,0.137,398,398.0,0,0.0,3,0.007537688442211055,4,0.010050251256281407,0,0.0,0,0.0,0,0.0,1,0.002512562814070352,0,0.0
240,Republican,0.9923,0.036,296,296.0,1,0.0033783783783783786,12,0.04054054054054054,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
241,Democrat,0.8802,0.124,71,71.0,0,0.0,1,0.014084507042253521,6,0.08450704225352113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
242,Republican,0.9999,0.107,5059,5059.0,13,0.002569677801937142,46,0.009092706068392962,17,0.0033603478948408777,8,0.001581340185807472,5,0.0009883376161296698,19,0.0037556829412927458,17,0.0033603478948408777,16,0.003162680371614944
243,Republican,0.9988,0.073,927,927.0,0,0.0,0,0.0,23,0.02481121898597627,4,0.004314994606256742,0,0.0,0,0.0,8,0.008629989212513484,0,0.0
244,Republican,0.9991,0.07,1679,1679.0,4,0.0023823704586063135,1,0.0005955926146515784,0,0.0,0,0.0,0,0.0,7,0.004169148302561048,14,0.008338296605122097,0,0.0
245,Republican,0.9999,0.095,3390,3390.0,22,0.006489675516224189,4,0.0011799410029498525,1,0.0002949852507374631,1,0.0002949852507374631,3,0.0008849557522123894,73,0.021533923303834808,20,0.0058997050147492625,2,0.0005899705014749262
246,Republican,0.9984,0.039,807,807.0,0,0.0,6,0.007434944237918215,2,0.0024783147459727386,0,0.0,1,0.0012391573729863693,2,0.0024783147459727386,3,0.0037174721189591076,0,0.0
247,Republican,0.9999,0.075,4029,4029.0,11,0.002730206006453214,70,0.01737403822288409,4,0.0009928021841648052,1,0.0002482005460412013,32,0.007942417473318442,15,0.0037230081906180195,54,0.01340282948622487,0,0.0
248,Democrat,0.9998,0.079,1795,1795.0,5,0.002785515320334262,3,0.001671309192200557,5,0.002785515320334262,23,0.012813370473537604,5,0.002785515320334262,1,0.0005571030640668524,3,0.001671309192200557,0,0.0
249,Democrat,0.9998,0.079,1257,1257.0,5,0.003977724741447892,0,0.0,2,0.0015910898965791568,0,0.0,0,0.0,11,0.008750994431185362,3,0.002386634844868735,0,0.0
250,Democrat,1.0,0.061,11414,11414.0,71,0.006220431049588225,5,0.0004380585246188891,7,0.0006132819344664447,0,0.0,4,0.0003504468196951113,27,0.002365516032942001,7,0.0006132819344664447,0,0.0
251,Democrat,0.9819,0.061,679,679.0,4,0.005891016200294551,0,0.0,0,0.0,0,0.0,0,0.0,5,0.007363770250368188,2,0.0029455081001472753,0,0.0
252,Democrat,1.0,0.04,4089,4089.0,29,0.0070921985815602835,63,0.015407190022010272,4,0.0009782342871117633,8,0.0019564685742235266,2,0.0004891171435558817,6,0.001467351430667645,24,0.00586940572267058,0,0.0
