speech_id,president,party,year,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
795,Rutherford B. Hayes,Republican,1880,0.989,0.018,538,38.42857142857143,3,0.0055762081784386614,0,0.0,1,0.0018587360594795538,0,0.0,0,0.0,2,0.0037174721189591076,7,0.013011152416356878,0,0.0
796,Andrew Johnson,Democrat,1867,0.9988,0.077,2120,39.25925925925926,31,0.014622641509433962,0,0.0,0,0.0,0,0.0,0,0.0,15,0.007075471698113208,0,0.0,0,0.0
797,Lyndon B. Johnson,Democrat,1964,0.9999,0.053,4489,16.383211678832115,15,0.003341501447983961,3,0.0006683002895967921,2,0.00044553352639786146,0,0.0,2,0.00044553352639786146,28,0.00623746936957006,24,0.005346402316774337,0,0.0
798,Andrew Johnson,Democrat,1867,0.997,0.11,6738,34.37755102040816,91,0.013505491243692491,0,0.0,3,0.0004452359750667854,0,0.0,2,0.00029682398337785694,84,0.012466607301869992,11,0.001632531908578213,0,0.0
799,Warren G. Harding,Republican,1922,0.9998,0.105,5752,25.451327433628318,12,0.002086230876216968,30,0.00521557719054242,8,0.0013908205841446453,8,0.0013908205841446453,9,0.001564673157162726,31,0.005389429763560501,41,0.0071279554937413074,6,0.001043115438108484
800,Joe Biden,Democrat,2021,1.0,0.087,8336,16.908722109533468,36,0.004318618042226488,94,0.011276391554702496,50,0.005998080614203455,25,0.0029990403071017274,12,0.0014395393474088292,33,0.00395873320537428,39,0.004678502879078695,12,0.0014395393474088292
801,Herbert Hoover,Republican,1929,0.9999,0.095,3762,22.9390243902439,29,0.007708665603402445,18,0.004784688995215311,10,0.002658160552897395,7,0.0018607123870281765,2,0.000531632110579479,23,0.006113769271664009,28,0.007442849548112706,1,0.0002658160552897395
802,Franklin D. Roosevelt,Democrat,1942,0.9973,0.122,3481,23.206666666666667,7,0.002010916403332376,19,0.005458201666187877,4,0.0011490950876185005,9,0.002585463947141626,4,0.0011490950876185005,52,0.014938236139040505,20,0.005745475438092502,1,0.0002872737719046251
803,Ronald Reagan,Republican,1984,0.9993,0.069,712,16.181818181818183,4,0.0056179775280898875,10,0.014044943820224719,0,0.0,1,0.0014044943820224719,0,0.0,3,0.004213483146067416,1,0.0014044943820224719,0,0.0
804,John F. Kennedy,Democrat,1963,0.9999,0.081,3723,29.547619047619047,12,0.0032232070910556,4,0.0010744023636852001,3,0.0008058017727639,5,0.0013430029546065002,7,0.0018802041364491002,16,0.0042976094547408005,60,0.016116035455278,2,0.0005372011818426001
805,Joe Biden,Democrat,2025,0.9999,0.071,2484,18.264705882352942,23,0.009259259259259259,16,0.00644122383252818,12,0.004830917874396135,1,0.00040257648953301127,8,0.00322061191626409,5,0.002012882447665056,9,0.0036231884057971015,2,0.0008051529790660225
806,Donald Trump,Republican,2018,1.0,0.109,5174,12.117096018735364,6,0.0011596443757247777,6,0.0011596443757247777,12,0.0023192887514495554,2,0.00038654812524159255,0,0.0,4,0.0007730962504831851,3,0.0005798221878623889,5,0.0009663703131039815
807,George H. W. Bush,Republican,1991,1.0,0.041,11860,17.915407854984895,36,0.0030354131534569982,42,0.0035413153456998313,4,0.0003372681281618887,0,0.0,6,0.000505902192242833,52,0.004384485666104553,72,0.0060708263069139965,10,0.0008431703204047217
808,Jimmy Carter,Democrat,1980,1.0,0.082,4663,18.652,33,0.007076989062835085,45,0.009650439631138753,11,0.0023589963542783618,9,0.0019300879262277503,19,0.004074630066480806,43,0.00922153120308814,26,0.0055758095646579455,0,0.0
809,Woodrow Wilson,Democrat,1913,0.9999,0.04,3563,32.68807339449541,18,0.005051922537187763,11,0.0030872859949480774,1,0.000280662363177098,1,0.000280662363177098,8,0.002245298905416784,9,0.0025259612685938817,15,0.004209935447656469,0,0.0
810,Lyndon B. Johnson,Democrat,1967,0.9997,0.059,3239,15.350710900473933,8,0.002469898116702686,2,0.0006174745291756715,2,0.0006174745291756715,0,0.0,0,0.0,24,0.007409694350108058,17,0.005248533497993208,0,0.0
811,Donald Trump,Republican,2020,0.9999,0.084,9184,12.229027962716378,5,0.0005444250871080139,61,0.00664198606271777,7,0.0007621951219512195,2,0.00021777003484320557,9,0.000979965156794425,13,0.0014155052264808363,21,0.0022865853658536584,1,0.00010888501742160279
812,George H. W. Bush,Republican,1992,0.9999,0.112,3764,20.02127659574468,22,0.005844845908607864,21,0.005579171094580234,3,0.0007970244420828905,4,0.0010626992561105207,0,0.0,46,0.012221041445270989,57,0.01514346439957492,0,0.0
813,John F. Kennedy,Democrat,1963,0.9993,0.054,671,26.84,10,0.014903129657228018,1,0.0014903129657228018,2,0.0029806259314456036,0,0.0,0,0.0,4,0.005961251862891207,6,0.00894187779433681,0,0.0
814,Dwight D. Eisenhower,Republican,1959,1.0,0.066,4993,18.492592592592594,36,0.0072100941317844985,51,0.010214300020028039,8,0.0016022431403965552,12,0.002403364710594833,4,0.0008011215701982776,45,0.009012617664730624,44,0.008812337272181054,0,0.0
815,Dwight D. Eisenhower,Republican,1955,1.0,0.056,7261,21.5459940652819,31,0.004269384382316485,80,0.011017766147913511,49,0.006748381765597025,6,0.0008263324610935132,17,0.002341275306431621,80,0.011017766147913511,51,0.007023825919294863,3,0.0004131662305467566
816,Theodore Roosevelt,Republican,1906,-0.7808,0.07,950,26.38888888888889,0,0.0,0,0.0,2,0.002105263157894737,0,0.0,0,0.0,0,0.0,3,0.003157894736842105,0,0.0
817,Ronald Reagan,Republican,1981,0.9997,0.068,2403,19.379032258064516,0,0.0,62,0.025801081980857263,4,0.0016645859342488557,2,0.0008322929671244278,0,0.0,4,0.0016645859342488557,0,0.0,0,0.0
818,Ulysses S. Grant,Republican,1876,0.9993,0.02,2759,37.28378378378378,10,0.003624501631025734,5,0.001812250815512867,0,0.0,0,0.0,2,0.0007249003262051468,4,0.0014498006524102935,4,0.0014498006524102935,0,0.0
819,Benjamin Harrison,Republican,1891,-0.2238,0.061,489,44.45454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
820,George W. Bush,Republican,2005,0.9999,0.088,2067,21.091836734693878,55,0.026608611514271893,1,0.0004837929366231253,3,0.001451378809869376,1,0.0004837929366231253,1,0.0004837929366231253,6,0.002902757619738752,13,0.006289308176100629,0,0.0
821,Lyndon B. Johnson,Democrat,1966,0.9991,0.032,838,17.458333333333332,0,0.0,2,0.002386634844868735,1,0.0011933174224343676,1,0.0011933174224343676,2,0.002386634844868735,0,0.0,3,0.003579952267303103,0,0.0
822,Ulysses S. Grant,Republican,1871,1.0,0.054,6449,30.85645933014354,11,0.0017056908047759342,13,0.002015816405644286,4,0.0006202512017367033,6,0.000930376802605055,2,0.0003101256008683517,23,0.0035664444099860445,27,0.004186695611722748,3,0.0004651884013025275
823,Herbert Hoover,Republican,1932,0.9999,0.078,8603,27.662379421221864,6,0.0006974311286760432,78,0.009066604672788562,23,0.0026734859932581656,1,0.0001162385214460072,2,0.0002324770428920144,9,0.001046146693014065,50,0.00581192607230036,4,0.0004649540857840288
824,Andrew Johnson,Democrat,1868,0.9996,0.045,3394,53.87301587301587,52,0.015321154979375369,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0005892751915144372,0,0.0,0,0.0
825,Grover Cleveland,Democrat,1893,1.0,0.063,12056,32.06382978723404,21,0.0017418712674187127,46,0.0038155275381552755,9,0.0007465162574651626,13,0.0010783012607830126,12,0.0009953550099535502,57,0.004727936297279363,38,0.0031519575315195753,3,0.00024883875248838755
826,Franklin D. Roosevelt,Democrat,1933,0.9997,0.047,2700,24.545454545454547,1,0.00037037037037037035,14,0.005185185185185185,6,0.0022222222222222222,0,0.0,2,0.0007407407407407407,1,0.00037037037037037035,5,0.001851851851851852,0,0.0
827,Rutherford B. Hayes,Republican,1881,0.9959,0.076,1233,38.53125,1,0.0008110300081103001,9,0.0072992700729927005,0,0.0,0,0.0,0,0.0,8,0.006488240064882401,0,0.0,0,0.0
828,Barack Obama,Democrat,2010,0.9999,0.036,3592,20.40909090909091,1,0.00027839643652561246,20,0.005567928730512249,3,0.0008351893095768374,7,0.0019487750556792874,5,0.0013919821826280624,0,0.0,9,0.0025055679287305124,0,0.0
829,Jimmy Carter,Democrat,1980,1.0,0.078,15151,16.397186147186147,45,0.002970100983433437,113,0.007458253580621741,44,0.002904098739357138,6,0.0003960134644577916,41,0.0027060920071282422,124,0.008184278265461026,75,0.004950168305722395,2,0.0001320044881525972
830,Franklin Pierce,Democrat,1854,0.9963,0.032,582,72.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.005154639175257732,11,0.018900343642611683,0,0.0
831,Woodrow Wilson,Democrat,1917,0.9989,0.083,1639,33.44897959183673,12,0.007321537522879805,2,0.0012202562538133007,4,0.0024405125076266015,0,0.0,0,0.0,9,0.005491153142159854,6,0.0036607687614399025,0,0.0
832,John F. Kennedy,Democrat,1963,0.9999,0.036,1852,21.53488372093023,5,0.0026997840172786176,5,0.0026997840172786176,2,0.0010799136069114472,17,0.0091792656587473,2,0.0010799136069114472,3,0.0016198704103671706,7,0.003779697624190065,0,0.0
833,Barack Obama,Democrat,2013,1.0,0.073,7012,19.42382271468144,33,0.004706217912150599,106,0.015116942384483743,50,0.00713063320022818,43,0.006132344552196235,25,0.00356531660011409,36,0.00513405590416429,23,0.003280091272104963,7,0.0009982886480319453
834,John F. Kennedy,Democrat,1962,0.9998,0.052,2182,25.67058823529412,3,0.001374885426214482,5,0.00229147571035747,0,0.0,7,0.0032080659945004585,2,0.0009165902841429881,7,0.0032080659945004585,4,0.0018331805682859762,0,0.0
835,Abraham Lincoln,Republican,1863,0.9993,0.094,1687,17.572916666666668,16,0.00948429164196799,1,0.0005927682276229994,0,0.0,0,0.0,0,0.0,23,0.013633669235328987,1,0.0005927682276229994,1,0.0005927682276229994
836,Barack Obama,Democrat,2009,0.9995,0.114,4589,20.03930131004367,15,0.0032686859882327304,12,0.0026149487905861844,7,0.0015253867945086074,1,0.00021791239921551536,2,0.00043582479843103073,77,0.016779254739594684,44,0.009588145565482676,6,0.0013074743952930922
837,George W. Bush,Republican,2001,0.9998,0.031,1058,16.793650793650794,2,0.001890359168241966,1,0.000945179584120983,2,0.001890359168241966,1,0.000945179584120983,1,0.000945179584120983,2,0.001890359168241966,0,0.0,1,0.000945179584120983
838,Gerald Ford,Republican,1976,1.0,0.098,4949,18.062043795620436,26,0.005253586583148111,76,0.015356637704586786,38,0.007678318852293393,2,0.00040412204485754696,11,0.002222671246716508,36,0.007274196807435846,33,0.006668013740149525,0,0.0
839,Franklin D. Roosevelt,Democrat,1942,-0.9983,0.128,4220,24.393063583815028,13,0.003080568720379147,6,0.0014218009478672985,0,0.0,0,0.0,3,0.0007109004739336493,37,0.008767772511848342,25,0.005924170616113744,1,0.00023696682464454977
840,Ronald Reagan,Republican,1983,0.9993,0.069,987,18.98076923076923,6,0.0060790273556231,1,0.0010131712259371835,7,0.0070921985815602835,3,0.00303951367781155,0,0.0,8,0.008105369807497468,5,0.005065856129685917,0,0.0
841,Woodrow Wilson,Democrat,1914,0.9997,0.078,944,26.22222222222222,8,0.00847457627118644,0,0.0,0,0.0,0,0.0,1,0.001059322033898305,11,0.011652542372881356,2,0.00211864406779661,0,0.0
842,Donald Trump,Republican,2017,1.0,0.09,4658,17.915384615384614,15,0.0032202662086732504,46,0.0098754830399313,33,0.007084585659081151,10,0.0021468441391155,4,0.0008587376556462001,27,0.005796479175611851,37,0.00794332331472735,12,0.0025762129669386004
843,William McKinley,Republican,1898,0.983,0.023,442,63.142857142857146,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004524886877828055,0,0.0,1,0.0022624434389140274,0,0.0
844,Lyndon B. Johnson,Democrat,1965,0.9995,0.093,1487,15.652631578947368,24,0.01613987895090787,0,0.0,4,0.0026899798251513113,0,0.0,6,0.004034969737726967,1,0.0006724949562878278,9,0.00605245460659045,0,0.0
845,William McKinley,Republican,1898,1.0,0.066,19915,31.661367249602545,27,0.0013557619884509164,33,0.0016570424303288978,5,0.00025106703489831785,3,0.00015064022093899072,19,0.0009540547326136079,159,0.007983931709766507,57,0.0028621641978408235,5,0.00025106703489831785
846,Lyndon B. Johnson,Democrat,1964,0.9996,0.057,1033,17.216666666666665,23,0.022265246853823813,2,0.001936108422071636,2,0.001936108422071636,0,0.0,1,0.000968054211035818,1,0.000968054211035818,1,0.000968054211035818,0,0.0
847,Harry S. Truman,Democrat,1945,0.9993,0.128,1265,22.589285714285715,9,0.0071146245059288534,2,0.0015810276679841897,1,0.0007905138339920949,0,0.0,2,0.0015810276679841897,17,0.013438735177865613,21,0.016600790513833993,0,0.0
848,Andrew Jackson,Democrat,1830,1.0,0.052,5478,43.824,34,0.006206644760861628,14,0.002555677254472435,2,0.0003650967506389193,0,0.0,1,0.00018254837531945966,7,0.0012778386272362175,7,0.0012778386272362175,0,0.0
849,Ulysses S. Grant,Republican,1870,1.0,0.049,8698,31.744525547445257,15,0.0017245343757185559,34,0.00390894458496206,2,0.00022993791676247414,5,0.0005748447919061853,12,0.0013796275005748448,38,0.004368820418487009,44,0.005058634168774431,0,0.0
850,Woodrow Wilson,Democrat,1918,0.9999,0.071,2499,26.585106382978722,13,0.005202080832332933,5,0.0020008003201280513,0,0.0,0,0.0,0,0.0,30,0.012004801920768308,37,0.014805922368947578,0,0.0
851,Grover Cleveland,Democrat,1887,0.9999,0.059,5246,43.0,6,0.001143728555089592,67,0.012771635531833778,7,0.0013343499809378575,0,0.0,3,0.000571864277544796,1,0.00019062142584826535,4,0.0007624857033930614,0,0.0
852,Bill Clinton,Democrat,1993,1.0,0.076,7154,19.92757660167131,10,0.0013978194017332962,63,0.008806262230919765,214,0.029913335197092536,7,0.0009784735812133072,1,0.0001397819401733296,20,0.0027956388034665923,9,0.0012580374615599665,0,0.0
853,George W. Bush,Republican,2005,0.9987,0.044,1130,16.142857142857142,0,0.0,0,0.0,12,0.010619469026548672,1,0.0008849557522123894,5,0.004424778761061947,5,0.004424778761061947,0,0.0,0,0.0
854,Benjamin Harrison,Republican,1890,0.9915,0.013,376,47.0,0,0.0,4,0.010638297872340425,0,0.0,0,0.0,0,0.0,0,0.0,6,0.015957446808510637,0,0.0
855,Franklin Pierce,Democrat,1854,0.9999,0.043,3025,55.0,11,0.0036363636363636364,0,0.0,0,0.0,0,0.0,3,0.0009917355371900827,11,0.0036363636363636364,14,0.004628099173553719,0,0.0
856,Woodrow Wilson,Democrat,1914,0.9981,0.031,1077,30.771428571428572,4,0.003714020427112349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.009285051067780872,0,0.0
857,Ulysses S. Grant,Republican,1873,0.9991,0.067,1337,31.833333333333332,5,0.0037397157816005983,2,0.0014958863126402393,0,0.0,3,0.002243829468960359,1,0.0007479431563201197,6,0.004487658937920718,4,0.0029917726252804786,1,0.0007479431563201197
858,James K. Polk,Democrat,1848,1.0,0.064,21201,35.75210792580101,140,0.0066034621008443,74,0.0034904013961605585,2,9.433517286920429e-05,1,4.716758643460214e-05,20,0.0009433517286920428,154,0.00726380831092873,70,0.00330173105042215,0,0.0
859,James K. Polk,Democrat,1846,0.9948,0.044,678,48.42857142857143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0058997050147492625,5,0.007374631268436578,0,0.0
860,Rutherford B. Hayes,Republican,1879,0.9857,0.014,386,38.6,0,0.0,1,0.0025906735751295338,0,0.0,0,0.0,0,0.0,2,0.0051813471502590676,1,0.0025906735751295338,0,0.0
861,Franklin D. Roosevelt,Democrat,1944,0.9986,0.072,1766,25.228571428571428,3,0.0016987542468856172,12,0.006795016987542469,1,0.0005662514156285391,1,0.0005662514156285391,1,0.0005662514156285391,25,0.014156285390713477,29,0.01642129105322763,0,0.0
862,Joe Biden,Democrat,2023,0.9997,0.116,2758,12.768518518518519,26,0.009427121102248005,2,0.0007251631617113851,8,0.0029006526468455403,2,0.0007251631617113851,4,0.0014503263234227702,23,0.008339376359680928,38,0.013778100072516316,4,0.0014503263234227702
863,Joe Biden,Democrat,2024,0.9999,0.102,8276,13.862646566164154,41,0.004954084098598357,77,0.00930401159980667,48,0.005799903334944417,26,0.003141614306428226,16,0.0019333011116481392,53,0.0064040599323344615,25,0.0030207829869502174,15,0.0018124697921701304
864,George W. Bush,Republican,2007,0.9996,0.126,2897,18.22012578616352,14,0.004832585433206766,6,0.0020711080428028996,3,0.0010355540214014498,0,0.0,0,0.0,52,0.01794960303762513,14,0.004832585433206766,1,0.00034518467380048324
865,Ronald Reagan,Republican,1982,0.9993,0.085,2981,18.066666666666666,1,0.0003354579000335458,98,0.03287487420328749,2,0.0006709158000670916,0,0.0,1,0.0003354579000335458,0,0.0,0,0.0,0,0.0
866,Woodrow Wilson,Democrat,1915,1.0,0.063,7706,34.711711711711715,24,0.003114456267843239,32,0.004152608357124318,5,0.0006488450558006748,1,0.00012976901116013495,9,0.0011679211004412147,58,0.007526602647287828,30,0.003893070334804049,1,0.00012976901116013495
867,Dwight D. Eisenhower,Republican,1957,1.0,0.067,4189,21.59278350515464,30,0.0071616137502984005,42,0.01002625925041776,12,0.0028646455001193603,5,0.0011936022917164002,11,0.0026259250417760803,42,0.01002625925041776,43,0.010264979708761042,2,0.00047744091668656003
868,Ulysses S. Grant,Republican,1869,0.9998,0.053,1132,28.3,8,0.007067137809187279,6,0.00530035335689046,1,0.0008833922261484099,0,0.0,2,0.0017667844522968198,2,0.0017667844522968198,6,0.00530035335689046,1,0.0008833922261484099
869,Lyndon B. Johnson,Democrat,1965,0.9987,0.076,1856,18.019417475728154,41,0.02209051724137931,2,0.0010775862068965517,3,0.0016163793103448276,0,0.0,3,0.0016163793103448276,0,0.0,1,0.0005387931034482759,0,0.0
870,Ronald Reagan,Republican,1986,0.9998,0.083,2945,19.0,28,0.009507640067911714,2,0.0006791171477079797,2,0.0006791171477079797,3,0.0010186757215619694,1,0.00033955857385398983,29,0.009847198641765705,33,0.011205432937181663,0,0.0
871,Lyndon B. Johnson,Democrat,1967,0.9996,0.103,3420,20.853658536585368,5,0.0014619883040935672,14,0.004093567251461989,2,0.0005847953216374269,1,0.00029239766081871346,0,0.0,43,0.012573099415204679,15,0.0043859649122807015,0,0.0
872,Dwight D. Eisenhower,Republican,1956,1.0,0.061,4372,24.982857142857142,12,0.0027447392497712718,19,0.00434583714547118,9,0.0020585544373284536,5,0.0011436413540713633,6,0.0013723696248856359,28,0.006404391582799634,32,0.007319304666056725,0,0.0
873,Lyndon B. Johnson,Democrat,1963,1.0,0.057,2049,20.908163265306122,4,0.0019521717911176184,2,0.0009760858955588092,4,0.0019521717911176184,0,0.0,2,0.0009760858955588092,4,0.0019521717911176184,4,0.0019521717911176184,0,0.0
874,Rutherford B. Hayes,Republican,1877,0.9828,0.045,301,27.363636363636363,2,0.006644518272425249,0,0.0,0,0.0,0,0.0,0,0.0,3,0.009966777408637873,0,0.0,0,0.0
875,Ulysses S. Grant,Republican,1871,0.9963,0.04,817,62.84615384615385,7,0.008567931456548347,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0073439412484700125,0,0.0,0,0.0
876,Harry S. Truman,Democrat,1952,0.9988,0.04,1249,17.84285714285714,8,0.006405124099279423,4,0.0032025620496397116,3,0.0024019215372297837,0,0.0,0,0.0,2,0.0016012810248198558,4,0.0032025620496397116,0,0.0
877,Donald Trump,Republican,2020,0.9997,0.072,2746,14.2279792746114,7,0.0025491624180626364,5,0.001820830298616169,1,0.0003641660597232338,1,0.0003641660597232338,1,0.0003641660597232338,1,0.0003641660597232338,0,0.0,0,0.0
878,Franklin D. Roosevelt,Democrat,1943,-0.9944,0.142,4570,22.623762376237625,12,0.00262582056892779,15,0.0032822757111597373,2,0.000437636761487965,0,0.0,2,0.000437636761487965,76,0.01663019693654267,37,0.008096280087527353,0,0.0
879,Barack Obama,Democrat,2015,1.0,0.096,3058,16.7103825136612,15,0.004905166775670372,4,0.0013080444735120995,11,0.0035971223021582736,4,0.0013080444735120995,0,0.0,4,0.0013080444735120995,2,0.0006540222367560497,0,0.0
880,Andrew Johnson,Democrat,1865,0.9924,0.034,901,18.387755102040817,4,0.004439511653718091,1,0.0011098779134295228,0,0.0,0,0.0,0,0.0,9,0.009988901220865706,0,0.0,0,0.0
881,Barack Obama,Democrat,2016,1.0,0.062,4136,17.675213675213676,25,0.0060444874274661504,12,0.0029013539651837525,15,0.0036266924564796904,7,0.0016924564796905223,2,0.00048355899419729207,11,0.0026595744680851063,18,0.004352030947775629,1,0.00024177949709864604
882,Franklin D. Roosevelt,Democrat,1940,0.9994,0.09,1973,31.822580645161292,14,0.007095793208312215,3,0.0015205271160669033,0,0.0,5,0.002534211860111505,1,0.0005068423720223011,15,0.007602635580334516,12,0.006082108464267613,0,0.0
883,Harry S. Truman,Democrat,1948,0.999,0.035,771,18.804878048780488,2,0.0025940337224383916,5,0.00648508430609598,3,0.0038910505836575876,0,0.0,1,0.0012970168612191958,0,0.0,2,0.0025940337224383916,0,0.0
